REFILL 0 1 0 0 6 MTH00655 GEL B-DES
7.99 1 0 0 1 4 PK 7.99 PRICE
7.99 1 0 1 0 4 7.99 . PRICE

GMTG003 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMTG003 KCUP B-DES
KCUP 0 1 0 0 4 COFFEE COL.FT I-DES
COL.FT 0 0 0 0 6 KCUP SELECT I-DES
SELECT 0 1 0 0 6 COL.FT 24/BX I-DES
24/BX 0 0 0 1 5 SELECT 1 I-DES
1 1 0 0 0 1 24/BX BX QTY
BX 0 1 1 1 2 1 14.99 UM
14.99 1 0 0 1 5 BX 14.99 PRICE
14.99 1 0 1 0 5 14.99 . PRICE

GMT6783 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMT6783 KCUP B-DES
KCUP 0 1 0 0 4 COFFEE WILD I-DES
WILD 0 1 0 0 4 KCUP MT I-DES
MT 0 1 0 0 2 WILD BLUBRRY I-DES
BLUBRRY 0 1 0 0 7 MT 24/BX I-DES
24/BX 0 0 0 1 5 BLUBRRY 1 I-DES
1 1 0 0 0 1 24/BX BX QTY
BX 0 1 1 1 2 1 14.99 UM
14.99 1 0 0 1 5 BX 14.99 PRICE
14.99 1 0 1 0 5 14.99 . PRICE

GMT6503 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMT6503 DECAF B-DES
DECAF 0 1 0 0 5 COFFEE VRTY I-DES
VRTY 0 1 0 0 4 DECAF NSP I-DES
NSP 0 1 0 0 3 VRTY DM I-DES
DM 0 1 0 0 2 NSP BB I-DES
BB 0 1 0 0 2 DM VTCB I-DES
VTCB 0 1 0 0 4 BB 22/BX I-DES
22/BX 0 0 0 1 5 VTCB 1 I-DES
1 1 0 0 0 1 22/BX BX QTY
BX 0 1 1 1 2 1 14.99 UM
14.99 1 0 0 1 5 BX 14.99 PRICE
14.99 1 0 1 0 5 14.99 . PRICE

RAC81145 0 0 0 0 8 . WlPES ITEM
WlPES 0 1 0 0 5 RAC81145 LYSOL B-DES
LYSOL 0 1 0 0 5 WlPES SANITIZlNG I-DES
SANITIZlNG 0 1 0 1 10 LYSOL 1 I-DES
1 1 0 0 0 1 SANITIZlNG EA QTY
EA 0 1 1 1 2 1 4.99 UM
4.99 1 0 0 1 4 EA 4.99 PRICE
4.99 1 0 1 0 4 4.99 . PRICE

HEWCE505A 0 0 0 0 9 . TONER ITEM
TONER 0 1 0 0 5 HEWCE505A F/P2035/2055-2.3K B-DES
F/P2035/2055-2.3K 0 0 0 1 17 TONER 1 I-DES
1 1 0 0 0 1 F/P2035/2055-2.3K EA QTY
EA 0 1 1 1 2 1 90.99 UM
90.99 1 0 0 1 5 EA 90.99 PRICE
90.99 1 0 1 0 5 90.99 . PRICE

IVR78825 0 0 0 0 8 . DISC ITEM
DISC 0 1 0 0 4 IVR78825 CD-RW B-DES
CD-RW 0 0 0 0 5 DISC 4X-12X I-DES
4X-12X 0 0 0 0 6 CD-RW 25/PK I-DES
25/PK 0 0 0 1 5 4X-12X 1 I-DES
1 1 0 0 0 1 25/PK PK QTY
PK 0 1 1 1 2 1 16.99 UM
16.99 1 0 0 1 5 PK 16.99 PRICE
16.99 1 0 1 0 5 16.99 . PRICE

ROL21931 0 0 0 0 8 . FILE ITEM
FILE 0 1 0 0 4 ROL21931 MESH B-DES
MESH 0 1 0 0 4 FILE WALL I-DES
WALL 0 1 0 0 4 MESH BK I-DES
BK 0 1 0 1 2 WALL 2 I-DES
2 1 0 0 0 1 BK EA QTY
EA 0 1 1 1 2 2 24.99 UM
24.99 1 0 0 1 5 EA 49.98 PRICE
49.98 1 0 1 0 5 24.99 . PRICE

UNV10630 0 0 0 0 8 . PAD ITEM
PAD 0 1 0 0 3 UNV10630 LTR B-DES
LTR 0 1 0 0 3 PAD RULED I-DES
RULED 0 1 0 0 5 LTR PERF I-DES
PERF 0 1 0 0 4 RULED LTR I-DES
LTR 0 1 0 0 3 PERF CA(67163) I-DES
CA(67163) 0 0 0 1 9 LTR 1 I-DES
1 1 0 0 0 1 CA(67163) DZ QTY
DZ 0 1 1 1 2 1 9.99 UM
9.99 1 0 0 1 4 DZ 9.99 PRICE
9.99 1 0 1 0 4 9.99 . PRICE

QUAR1580 0 0 0 0 8 . ENVELOPE ITEM
ENVELOPE 0 1 0 0 8 QUAR1580 TYVEK B-DES
TYVEK 0 1 0 0 5 ENVELOPE 1OX13 I-DES
1OX13 0 0 0 0 5 TYVEK PLN(CO802) I-DES
PLN(CO802) 0 0 0 1 10 1OX13 1 I-DES
1 1 0 0 0 1 PLN(CO802) BX QTY
BX 0 1 1 1 2 1 58.29 UM
58.29 1 0 0 1 5 BX 58.29 PRICE
58.29 1 0 1 0 5 58.29 . PRICE

WBM21200 0 0 0 0 8 . PAPER ITEM
PAPER 0 1 0 0 5 WBM21200 XERO/DUP B-DES
XERO/DUP 0 0 0 0 8 PAPER WE I-DES
WE 0 1 0 0 2 XERO/DUP LTR I-DES
LTR 0 1 0 0 3 WE 20# I-DES
20# 0 0 0 1 3 LTR 2 I-DES
2 1 0 0 0 1 20# CT QTY
CT 0 1 1 1 2 2 46.99 UM
46.99 1 0 0 1 5 CT 93.98 PRICE
93.98 1 0 1 0 5 46.99 . PRICE

GMT6783 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMT6783 KCUP B-DES
KCUP 0 1 0 0 4 COFFEE WILD I-DES
WILD 0 1 0 0 4 KCUP MT I-DES
MT 0 1 0 0 2 WILD BLUBRRY I-DES
BLUBRRY 0 1 0 0 7 MT 24/BX I-DES
24/BX 0 0 0 1 5 BLUBRRY 1 I-DES
1 1 0 0 0 1 24/BX BX QTY
BX 0 1 1 1 2 1 14.99 UM
14.99 1 0 0 1 5 BX 14.99 PRICE
14.99 1 0 1 0 5 14.99 . PRICE

GMT1252 0 0 0 0 7 . KCUP ITEM
KCUP 0 1 0 0 4 GMT1252 SWISS B-DES
SWISS 0 1 0 0 5 KCUP MISS I-DES
MISS 0 1 0 0 4 SWISS MILK I-DES
MILK 0 1 0 0 4 MISS CHOC I-DES
CHOC 0 1 0 0 4 MILK HOT I-DES
HOT 0 1 0 0 3 CHOC COCOA I-DES
COCOA 0 1 0 1 5 HOT 1 I-DES
1 1 0 0 0 1 COCOA BX QTY
BX 0 1 1 1 2 1 15.99 UM
15.99 1 0 0 1 5 BX 15.99 PRICE
15.99 1 0 1 0 5 15.99 . PRICE

GMT6606 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMT6606 KCUP B-DES
KCUP 0 1 0 0 4 COFFEE TULLYS I-DES
TULLYS 0 1 0 0 6 KCUP HAWAIIAN I-DES
HAWAIIAN 0 1 0 0 8 TULLYS BLEND I-DES
BLEND 0 1 0 0 5 HAWAIIAN 24/BX I-DES
24/BX 0 0 0 1 5 BLEND 1 I-DES
1 1 0 0 0 1 24/BX BX QTY
BX 0 1 1 1 2 1 14.99 UM
14.99 1 0 0 1 5 BX 14.99 PRICE
14.99 1 0 1 0 5 14.99 . PRICE

MMM680RYBGVA 0 0 0 0 12 . FLAG ITEM
FLAG 0 1 0 0 4 MMM680RYBGVA VALUE B-DES
VALUE 0 1 0 0 5 FLAG PACK I-DES
PACK 0 1 0 0 4 VALUE AST I-DES
AST 0 1 0 1 3 PACK 1 I-DES
1 1 0 0 0 1 AST PK QTY
PK 0 1 1 1 2 1 13.24 UM
13.24 1 0 0 1 5 PK 13.24 PRICE
13.24 1 0 1 0 5 13.24 . PRICE

MMM6545SSAN 0 0 0 0 11 . PAD ITEM
PAD 0 1 0 0 3 MMM6545SSAN POST-IT B-DES
POST-IT 0 0 0 0 7 PAD 3X3 I-DES
3X3 0 0 0 1 3 POST-IT 5 I-DES
5 1 0 0 0 1 3X3 NE I-DES
NE 0 1 1 1 2 5 1 I-DES
1 1 0 0 0 1 NE PK QTY
PK 0 1 1 1 2 1 10.99 UM
10.99 1 0 0 1 5 PK 10.99 PRICE
10.99 1 0 1 0 5 10.99 . PRICE

GMT6783 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMT6783 KCUP B-DES
KCUP 0 1 0 0 4 COFFEE WILD I-DES
WILD 0 1 0 0 4 KCUP MT I-DES
MT 0 1 0 0 2 WILD BLUBRRY I-DES
BLUBRRY 0 1 0 0 7 MT 24/BX I-DES
24/BX 0 0 0 1 5 BLUBRRY 1 I-DES
1 1 0 0 0 1 24/BX BX QTY
BX 0 1 1 1 2 1 13.99 UM
13.99 1 0 0 1 5 BX 13.99 PRICE
13.99 1 0 1 0 5 13.99 . PRICE

GMT6082 0 0 0 0 7 . TEA ITEM
TEA 0 1 0 0 3 GMT6082 KCUP B-DES
KCUP 0 1 0 0 4 TEA BIGELOW I-DES
BIGELOW 0 1 0 0 7 KCUP EARL I-DES
EARL 0 1 0 0 4 BIGELOW GRY I-DES
GRY 0 1 0 1 3 EARL 1 I-DES
1 1 0 0 0 1 GRY BX QTY
BX 0 1 1 1 2 1 13.74 UM
13.74 1 0 0 1 5 BX 13.74 PRICE
13.74 1 0 1 0 5 13.74 . PRICE

GMT6408 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMT6408 KCUP B-DES
KCUP 0 1 0 0 4 COFFEE EIGHT I-DES
EIGHT 0 1 0 0 5 KCUP O'CLOCK I-DES
O'CLOCK 0 0 0 0 7 EIGHT ITALIAN I-DES
ITALIAN 0 1 0 1 7 O'CLOCK 1 I-DES
1 1 0 0 0 1 ITALIAN BX QTY
BX 0 1 1 1 2 1 12.79 UM
12.79 1 0 0 1 5 BX 12.79 PRICE
12.79 1 0 1 0 5 12.79 . PRICE

DCCS6BW 0 0 0 0 7 . SPOON ITEM
SPOON 0 1 0 0 5 DCCS6BW PLASTIC B-DES
PLASTIC 0 1 0 0 7 SPOON M-WGT I-DES
M-WGT 0 0 0 0 5 PLASTIC WE I-DES
WE 0 1 0 1 2 M-WGT 1 I-DES
1 1 0 0 0 1 WE CT QTY
CT 0 1 1 1 2 1 20.74 UM
20.74 1 0 0 1 5 CT 20.74 PRICE
20.74 1 0 1 0 5 20.74 . PRICE

DCCK6BW 0 0 0 0 7 . KNIFE ITEM
KNIFE 0 1 0 0 5 DCCK6BW PLASTIC B-DES
PLASTIC 0 1 0 0 7 KNIFE M-WGT I-DES
M-WGT 0 0 0 0 5 PLASTIC WE I-DES
WE 0 1 0 1 2 M-WGT 1 I-DES
1 1 0 0 0 1 WE CT QTY
CT 0 1 1 1 2 1 20.99 UM
20.99 1 0 0 1 5 CT 20.99 PRICE
20.99 1 0 1 0 5 20.99 . PRICE

DCCF6BW 0 0 0 0 7 . FORK ITEM
FORK 0 1 0 0 4 DCCF6BW PLASTIC B-DES
PLASTIC 0 1 0 0 7 FORK M-WGT I-DES
M-WGT 0 0 0 0 5 PLASTIC WHT I-DES
WHT 0 1 0 1 3 M-WGT 1 I-DES
1 1 0 0 0 1 WHT CT QTY
CT 0 1 1 1 2 1 18.99 UM
18.99 1 0 0 1 5 CT 18.99 PRICE
18.99 1 0 1 0 5 18.99 . PRICE

PME75000244 0 0 0 0 11 . CUP ITEM
CUP 0 1 0 0 3 PME75000244 HOT B-DES
HOT 0 1 0 0 3 CUP 12OZ I-DES
12OZ 0 0 0 0 4 HOT COFFEEBEAN I-DES
COFFEEBEAN 0 1 0 0 10 12OZ 1000/CT I-DES
1000/CT 0 0 0 1 7 COFFEEBEAN 1 I-DES
1 1 0 0 0 1 1000/CT CT QTY
CT 0 1 1 1 2 1 51.99 UM
51.99 1 0 0 1 5 CT 51.99 PRICE
51.99 1 0 1 0 5 51.99 . PRICE

SEV13731PK 0 0 0 0 10 . TOWEL ITEM
TOWEL 0 1 0 0 5 SEV13731PK PAPER B-DES
PAPER 0 1 0 0 5 TOWEL RCYC I-DES
RCYC 0 1 0 0 4 PAPER 6/PK I-DES
6/PK 0 0 0 0 4 RCYC WHT I-DES
WHT 0 1 0 1 3 6/PK 1 I-DES
1 1 0 0 0 1 WHT PK QTY
PK 0 1 1 1 2 1 21.79 UM
21.79 1 0 0 1 5 PK 21.79 PRICE
21.79 1 0 1 0 5 21.79 . PRICE

PGC35045 0 0 0 0 8 . TISSUE ITEM
TISSUE 0 1 0 0 6 PGC35045 PUFFS B-DES
PUFFS 0 1 0 0 5 TISSUE 3/56SH I-DES
3/56SH 0 0 0 0 6 PUFFS WH I-DES
WH 0 1 0 1 2 3/56SH 1 I-DES
1 1 0 0 0 1 WH PK QTY
PK 0 1 1 1 2 1 7.99 UM
7.99 1 0 0 1 4 PK 7.99 PRICE
7.99 1 0 1 0 4 7.99 . PRICE

UNV08607 0 0 0 0 8 . HOOK ITEM
HOOK 0 1 0 0 4 UNV08607 CUBICLE B-DES
CUBICLE 0 1 0 0 7 HOOK COAT I-DES
COAT 0 1 0 0 4 CUBICLE 2/PK I-DES
2/PK 0 0 0 0 4 COAT CC I-DES
CC 0 1 0 1 2 2/PK 1 I-DES
1 1 0 0 0 1 CC EA QTY
EA 0 1 1 1 2 1 9.99 UM
9.99 1 0 0 1 4 EA 9.99 PRICE
9.99 1 0 1 0 4 9.99 . PRICE

HFA1225 0 0 0 0 7 . HANDI-FOIL ITEM
HANDI-FOIL 0 0 0 0 10 HFA1225 WRAP B-DES
WRAP 0 1 0 0 4 HANDI-FOIL 12X25 I-DES
12X25 0 0 0 0 5 WRAP STANDARD I-DES
STANDARD 0 1 0 0 8 12X25 WEIGHT I-DES
WEIGHT 0 1 0 1 6 STANDARD 1 I-DES
1 1 0 0 0 1 WEIGHT EA QTY
EA 0 1 1 1 2 1 3.99 UM
3.99 1 0 0 1 4 EA 3.99 PRICE
3.99 1 0 1 0 4 3.99 . PRICE

HEWCF280A 0 0 0 0 9 . TONER ITEM
TONER 0 1 0 0 5 HEWCF280A F/M401/425-2.7K B-DES
F/M401/425-2.7K 0 0 0 1 15 TONER 1 I-DES
1 1 0 0 0 1 F/M401/425-2.7K EA QTY
EA 0 1 1 1 2 1 103.99 UM
103.99 1 0 0 1 6 EA 103.99 PRICE
103.99 1 0 1 0 6 103.99 . PRICE

HEWCE505A 0 0 0 0 9 . TONER ITEM
TONER 0 1 0 0 5 HEWCE505A F/P2035/2055-2.3K B-DES
F/P2035/2055-2.3K 0 0 0 1 17 TONER 1 I-DES
1 1 0 0 0 1 F/P2035/2055-2.3K EA QTY
EA 0 1 1 1 2 1 90.99 UM
90.99 1 0 0 1 5 EA 90.99 PRICE
90.99 1 0 1 0 5 90.99 . PRICE

MMM680RYBGVA 0 0 0 0 12 . FLAG ITEM
FLAG 0 1 0 0 4 MMM680RYBGVA VALUE B-DES
VALUE 0 1 0 0 5 FLAG PACK I-DES
PACK 0 1 0 0 4 VALUE AST I-DES
AST 0 1 0 1 3 PACK 1 I-DES
1 1 0 0 0 1 AST PK QTY
PK 0 1 1 1 2 1 13.24 UM
13.24 1 0 0 1 5 PK 13.24 PRICE
13.24 1 0 1 0 5 13.24 . PRICE

KLF15341 0 0 0 0 8 . PCKT ITEM
PCKT 0 1 0 0 4 KLF15341 LTR B-DES
LTR 0 1 0 0 3 PCKT RR I-DES
RR 0 1 0 0 2 LTR 5.25"EXP I-DES
5.25"EXP 0 0 0 0 8 RR 10/BX I-DES
10/BX 0 0 0 1 5 5.25"EXP 1 I-DES
1 1 0 0 0 1 10/BX BX QTY
BX 0 1 1 1 2 1 14.99 UM
14.99 1 0 0 1 5 BX 14.99 PRICE
14.99 1 0 1 0 5 14.99 . PRICE

SMD74390 0 0 0 0 8 . PCKET ITEM
PCKET 0 1 0 0 5 SMD74390 LGL5.25EXP B-DES
LGL5.25EXP 0 0 0 0 10 PCKET TUFF I-DES
TUFF 0 1 0 0 4 LGL5.25EXP RD I-DES
RD 0 1 0 1 2 TUFF 1 I-DES
1 1 0 0 0 1 RD BX QTY
BX 0 1 1 1 2 1 45.99 UM
45.99 1 0 0 1 5 BX 45.99 PRICE
45.99 1 0 1 0 5 45.99 . PRICE


STOOL 0 1 0 0 5 CSC11839GGO FOLDING B-DES
FOLDING 0 1 0 1 7 STOOL 3 I-DES
3 1 0 0 0 1 FOLDING STEP I-DES
STEP 0 1 1 0 4 3 GY I-DES
GY 0 1 0 1 2 STEP 1 I-DES
1 1 0 0 1 1 GY 1 QTY
1 1 0 1 0 1 1 EA QTY
EA 0 1 1 1 2 1 118.29 UM
118.29 1 0 0 1 6 EA 118.29 PRICE
118.29 1 0 1 0 6 118.29 . PRICE

GMT6547 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMT6547 K-CUP B-DES
K-CUP 0 0 0 0 5 COFFEE PEETS.MJR I-DES
PEETS.MJR 0 0 0 0 9 K-CUP DICKSN I-DES
DICKSN 0 1 0 1 6 PEETS.MJR 1 I-DES
1 1 0 0 1 1 DICKSN 1 QTY
1 1 0 1 0 1 1 BX QTY
BX 0 1 1 1 2 1 20.99 UM
20.99 1 0 0 1 5 BX 20.99 PRICE
20.99 1 0 1 0 5 20.99 . PRICE

GMT9572 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMT9572 KCUP B-DES
KCUP 0 1 0 0 4 COFFEE STARBUCKS I-DES
STARBUCKS 0 1 0 0 9 KCUP PIKE I-DES
PIKE 0 1 0 0 4 STARBUCKS PLACE I-DES
PLACE 0 1 0 0 5 PIKE 24CT I-DES
24CT 0 0 0 1 4 PLACE 1 I-DES
1 1 0 0 1 1 24CT 1 QTY
1 1 0 1 0 1 1 BX QTY
BX 0 1 1 1 2 1 12.99 UM
12.99 1 0 0 1 5 BX 12.99 PRICE
12.99 1 0 1 0 5 12.99 . PRICE

GMT9573 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMT9573 KCUP B-DES
KCUP 0 1 0 0 4 COFFEE STARBUCKS I-DES
STARBUCKS 0 1 0 0 9 KCUP PIKE I-DES
PIKE 0 1 0 0 4 STARBUCKS PLACE I-DES
PLACE 0 1 0 0 5 PIKE DECAF I-DES
DECAF 0 1 0 0 5 PLACE 24CT I-DES
24CT 0 0 0 1 4 DECAF 1 I-DES
1 1 0 0 1 1 24CT 1 QTY
1 1 0 1 0 1 1 BX QTY
BX 0 1 1 1 2 1 12.99 UM
12.99 1 0 0 1 5 BX 12.99 PRICE
12.99 1 0 1 0 5 12.99 . PRICE

TWG08755 0 0 0 0 8 . 24-CT ITEM
24-CT 0 0 0 0 5 TWG08755 KCUPS B-DES
KCUPS 0 1 0 0 5 24-CT ENGLISH I-DES
ENGLISH 0 1 0 0 7 KCUPS BREAKFAST I-DES
BREAKFAST 0 1 0 1 9 ENGLISH 1 I-DES
1 1 0 0 1 1 BREAKFAST 1 QTY
1 1 0 1 0 1 1 BX QTY
BX 0 1 1 1 2 1 13.99 UM
13.99 1 0 0 1 5 BX 13.99 PRICE
13.99 1 0 1 0 5 13.99 . PRICE

BTC10393 0 0 0 0 8 . TEA ITEM
TEA 0 1 0 0 3 BTC10393 BIGELOW B-DES
BIGELOW 0 1 0 0 7 TEA MINT I-DES
MINT 0 1 0 0 4 BIGELOW MEDLEY I-DES
MEDLEY 0 1 0 1 6 MINT 1 I-DES
1 1 0 0 1 1 MEDLEY 1 QTY
1 1 0 1 0 1 1 BX QTY
BX 0 1 1 1 2 1 5.06 UM
5.06 1 0 0 1 4 BX 5.06 PRICE
5.06 1 0 1 0 4 5.06 . PRICE

AVE74100 0 0 0 0 8 . PROTECTOR ITEM
PROTECTOR 0 1 0 0 9 AVE74100 SHT B-DES
SHT 0 1 0 0 3 PROTECTOR TPLDYV I-DES
TPLDYV 0 1 0 0 6 SHT 11X8 I-DES
11X8 0 0 0 1 4 TPLDYV 2 I-DES
2 1 0 0 1 1 11X8 2 QTY
2 1 0 1 0 1 2 BX QTY
BX 0 1 1 1 2 2 12.85 UM
12.85 1 0 0 1 5 BX 25.7 PRICE
25.7 1 0 1 0 4 12.85 . PRICE

AVE74100 0 0 0 0 8 . PROTECTOR ITEM
PROTECTOR 0 1 0 0 9 AVE74100 SHT B-DES
SHT 0 1 0 0 3 PROTECTOR TPLDYV I-DES
TPLDYV 0 1 0 0 6 SHT 11X8 I-DES
11X8 0 0 0 0 4 TPLDYV -1 I-DES
-1 0 0 0 0 2 11X8 -1 QTY
-1 0 0 0 0 2 -1 BX QTY
BX 0 1 0 1 2 -1 12.85 UM
12.85 1 0 0 0 5 BX -12.85 PRICE
-12.85 0 0 1 0 6 12.85 . PRICE

SAK30062 0 0 0 0 8 . TECH ITEM
TECH 0 1 0 0 4 SAK30062 PEN B-DES
PEN 0 1 0 0 3 TECH MICRON I-DES
MICRON 0 1 0 0 6 PEN ASST I-DES
ASST 0 1 0 0 4 MICRON 6/ST I-DES
6/ST 0 0 0 0 4 ASST BK I-DES
BK 0 1 0 1 2 6/ST 1 I-DES
1 1 0 0 1 1 BK 1 QTY
1 1 0 1 0 1 1 ST QTY
ST 0 1 1 1 2 1 13.89 UM
13.89 1 0 0 1 5 ST 13.89 PRICE
13.89 1 0 1 0 5 13.89 . PRICE

GMT6792 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMT6792 KCUP B-DES
KCUP 0 1 0 0 4 COFFEE HAZLNT I-DES
HAZLNT 0 1 0 0 6 KCUP 24/BX I-DES
24/BX 0 0 0 1 5 HAZLNT 4045 I-DES
4045 1 0 0 1 4 24/BX 1 I-DES
1 1 0 1 1 1 4045 1 QTY
1 1 0 1 0 1 1 EX QTY
EX 0 1 1 1 2 1 12.99 UM
12.99 1 0 0 1 5 EX 12.99 PRICE
12.99 1 0 1 0 5 12.99 . PRICE

GMT9573 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMT9573 KCUP B-DES
KCUP 0 1 0 0 4 COFFEE STARBUCKS I-DES
STARBUCKS 0 1 0 0 9 KCUP PIKE I-DES
PIKE 0 1 0 0 4 STARBUCKS PLACE I-DES
PLACE 0 1 0 0 5 PIKE DECAF I-DES
DECAF 0 1 0 0 5 PLACE 24CT I-DES
24CT 0 0 0 1 4 DECAF 1 I-DES
1 1 0 0 1 1 24CT 1 QTY
1 1 0 1 0 1 1 BX QTY
BX 0 1 1 1 2 1 12.99 UM
12.99 1 0 0 1 5 BX 12.99 PRICE
12.99 1 0 1 0 5 12.99 . PRICE

KND18080 0 0 0 0 8 . BAR ITEM
BAR 0 1 0 0 3 KND18080 GRANOLA B-DES
GRANOLA 0 1 0 0 7 BAR OAT&HONEY I-DES
OAT&HONEY 0 0 0 0 9 GRANOLA COC I-DES
COC 0 1 0 0 3 OAT&HONEY 1.20Z I-DES
1.20Z 0 0 0 0 5 COC 12/BX I-DES
12/BX 0 0 0 1 5 1.20Z 2 I-DES
2 1 0 0 1 1 12/BX 2 QTY
2 1 0 1 0 1 2 BX QTY
BX 0 1 1 1 2 2 8.91 UM
8.91 1 0 0 1 4 BX 17.82 PRICE
17.82 1 0 1 0 5 8.91 . PRICE

SAN37001 0 0 0 0 8 . MARKER ITEM
MARKER 0 1 0 0 6 SAN37001 SHARPIE B-DES
SHARPIE 0 1 0 0 7 MARKER ULTRAFN I-DES
ULTRAFN 0 1 0 0 7 SHARPIE BK I-DES
BK 0 1 0 1 2 ULTRAFN 1 I-DES
1 1 0 0 1 1 BK 1 QTY
1 1 0 1 0 1 1 DZ QTY
DZ 0 1 1 1 2 1 5.82 UM
5.82 1 0 0 1 4 DZ 5.82 PRICE
5.82 1 0 1 0 4 5.82 . PRICE

KCC21272 0 0 0 0 8 . TISSUE ITEM
TISSUE 0 1 0 0 6 KCC21272 FACIAL B-DES
FACIAL 0 1 0 0 6 TISSUE 36BX/95 I-DES
36BX/95 0 0 0 0 7 FACIAL WHT I-DES
WHT 0 1 0 1 3 36BX/95 1 I-DES
1 1 0 0 1 1 WHT 1 QTY
1 1 0 1 0 1 1 CT QTY
CT 0 1 1 1 2 1 73.79 UM
73.79 1 0 0 1 5 CT 73.79 PRICE
73.79 1 0 1 0 5 73.79 . PRICE

DURMN2400B24000 0 0 0 0 15 . BATTERY ITEM
BATTERY 0 1 0 0 7 DURMN2400B24000 COPPRTP B-DES
COPPRTP 0 1 0 0 7 BATTERY AAA I-DES
AAA 0 1 0 0 3 COPPRTP 24/BX I-DES
24/BX 0 0 0 1 5 AAA 1 I-DES
1 1 0 0 1 1 24/BX 1 QTY
1 1 0 1 0 1 1 BX QTY
BX 0 1 1 1 2 1 16.63 UM
16.63 1 0 0 1 5 BX 16.63 PRICE
16.63 1 0 1 0 5 16.63 . PRICE

BLZ41200 0 0 0 0 8 . PAPER ITEM
PAPER 0 1 0 0 5 BLZ41200 LTR B-DES
LTR 0 1 0 0 3 PAPER 98BRT I-DES
98BRT 0 0 0 0 5 LTR WHITE I-DES
WHITE 0 1 0 0 5 98BRT 5000/CT I-DES
5000/CT 0 0 0 1 7 WHITE 1 I-DES
1 1 0 0 1 1 5000/CT 1 QTY
1 1 0 1 0 1 1 CT QTY
CT 0 1 1 1 2 1 54.99 UM
54.99 1 0 0 1 5 CT 54.99 PRICE
54.99 1 0 1 0 5 54.99 . PRICE

GMT6680 0 0 0 0 7 . KCUP ITEM
KCUP 0 1 0 0 4 GMT6680 FOLGERS B-DES
FOLGERS 0 1 0 0 7 KCUP CARAMEL I-DES
CARAMEL 0 1 0 0 7 FOLGERS DRIZZLE I-DES
DRIZZLE 0 1 0 0 7 CARAMEL 24/BX I-DES
24/BX 0 0 0 1 5 DRIZZLE 1 I-DES
1 1 0 0 1 1 24/BX 1 QTY
1 1 0 1 0 1 1 BX QTY
BX 0 1 1 1 2 1 13.99 UM
13.99 1 0 0 1 5 BX 13.99 PRICE
13.99 1 0 1 0 5 13.99 . PRICE

KND17256 0 0 0 0 8 . BAR ITEM
BAR 0 1 0 0 3 KND17256 KINDPLUS.PB/DARK B-DES
KINDPLUS.PB/DARK 0 0 0 0 16 BAR CHOC I-DES
CHOC 0 1 0 1 4 KINDPLUS.PB/DARK 1 I-DES
1 1 0 0 1 1 CHOC 1 QTY
1 1 0 1 0 1 1 BX QTY
BX 0 1 1 1 2 1 17.91 UM
17.91 1 0 0 1 5 BX 17.91 PRICE
17.91 1 0 1 0 5 17.91 . PRICE

BTC10363 0 0 0 0 8 . TEA ITEM
TEA 0 1 0 0 3 BTC10363 BIGELOW B-DES
BIGELOW 0 1 0 0 7 TEA GREEN I-DES
GREEN 0 1 0 0 5 BIGELOW POMEGRANATE I-DES
POMEGRANATE 0 1 0 1 11 GREEN 1 I-DES
1 1 0 0 1 1 POMEGRANATE 1 QTY
1 1 0 1 0 1 1 BX QTY
BX 0 1 1 1 2 1 6.99 UM
6.99 1 0 0 1 4 BX 6.99 PRICE
6.99 1 0 1 0 4 6.99 . PRICE

BTC003451 0 0 0 0 9 . TEA ITEM
TEA 0 1 0 0 3 BTC003451 BIGELOW B-DES
BIGELOW 0 1 0 0 7 TEA ENGLISH I-DES
ENGLISH 0 1 0 0 7 BIGELOW TEATIME I-DES
TEATIME 0 1 0 1 7 ENGLISH 1 I-DES
1 1 0 0 1 1 TEATIME 1 QTY
1 1 0 1 0 1 1 BX QTY
BX 0 1 1 1 2 1 4.79 UM
4.79 1 0 0 1 4 BX 4.79 PRICE
4.79 1 0 1 0 4 4.79 . PRICE

GMT6732 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMT6732 KCUP B-DES
KCUP 0 1 0 0 4 COFFEE FR I-DES
FR 0 1 0 0 2 KCUP VAN I-DES
VAN 0 1 0 0 3 FR 24/BX I-DES
24/BX 0 0 0 1 5 VAN 1 I-DES
1 1 0 0 1 1 24/BX 1 QTY
